source_path,month,termination_status,objective_value,solve_time,mean_load,reinforced_busses
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,3,OPTIMAL,2611.4846436160105,83.43393397331238,19799.17959961024,"B38,B26,B8,B4,B33"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,4,OPTIMAL,2721.317904215228,212.60412406921387,18338.755606952764,"B25,B26,B8,B4,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,5,OPTIMAL,2215.9460017724796,1516.896232843399,17161.71887239583,"B39,B26,B8,B4,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,6,OPTIMAL,2008.6016698361111,217.3780870437622,17720.106594541125,"B90,B38,B26,B116,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,7,OPTIMAL,2279.348243987184,425.52367782592773,16634.063077012026,"B90,B38,B26,B116,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,8,OPTIMAL,2468.6323695522515,249.83899092674255,17396.57319631067,"B38,B30,B8,B4,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,9,OPTIMAL,1965.7462961963793,79.25094699859619,17852.597799908828,"B38,B26,B48,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,10,OPTIMAL,2000.390500356998,104.94347977638245,18762.20204888889,"B90,B26,B8,B65,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,11,OPTIMAL,1794.345519874503,145.7992000579834,19749.093016727005,"B90,B68,B8,B81,B84"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023A.xlsx,12,OPTIMAL,2519.7050134941665,436.1587030887604,18636.72522218987,"B5,B115,B38,B26,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,1,OPTIMAL,2044.5480543404792,102.05877995491028,19844.714686657462,"B115,B26,B8,B35,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,2,OPTIMAL,2410.700650079124,187.79418897628784,21189.417399462363,"B90,B38,B26,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,3,OPTIMAL,2635.215163146275,103.75809502601624,19799.17959961024,"B115,B38,B26,B8,B4"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,4,OPTIMAL,2271.9157403524932,209.21409487724304,18338.755606952764,"B90,B3,B38,B8,B110"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,5,OPTIMAL,1768.6934956300706,176.51256704330444,17161.71887239583,"B38,B26,B30,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,6,OPTIMAL,2487.41649103519,820.5812418460846,17720.106594541125,"B105,B38,B26,B30,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,7,OPTIMAL,2075.7005988948076,267.2678370475769,16634.063077012026,"B17,B26,B116,B8,B104"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,8,OPTIMAL,2477.4772072634614,751.3364059925079,17396.57319631067,"B17,B38,B26,B8,B4"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,9,OPTIMAL,2484.393121137814,954.3707950115204,17852.597799908828,"B90,B92,B26,B8,B4"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,10,OPTIMAL,2341.3693800582987,264.81240701675415,18762.20204888889,"B38,B26,B116,B8,B4"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,11,OPTIMAL,2341.161019599262,304.22912096977234,19749.093016727005,"B90,B105,B115,B26,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023B.xlsx,12,OPTIMAL,2132.888344716308,133.51397800445557,18636.72522218987,"B115,B38,B26,B8,B91"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,1,OPTIMAL,2514.0372506829153,164.71126103401184,19844.714686657462,"B90,B9,B38,B8,B24"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,2,OPTIMAL,2249.6319943795224,117.63463687896729,21189.417399462363,"B115,B3,B38,B8,B65"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,3,OPTIMAL,1864.2579980592125,87.67371201515198,19799.17959961024,"B38,B26,B8,B35,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,4,OPTIMAL,1901.3915384092597,411.87105798721313,18338.755606952764,"B90,B38,B8,B4,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,5,OPTIMAL,1988.1994424155323,136.88476705551147,17161.71887239583,"B38,B26,B30,B8,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,6,OPTIMAL,2071.7194657849977,767.9501268863678,17720.106594541125,"B38,B26,B4,B65,B51"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,7,OPTIMAL,2286.5797805955017,181.90706586837769,16634.063077012026,"B3,B38,B8,B4,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,8,OPTIMAL,2501.3163535247522,1058.5634558200836,17396.57319631067,"B115,B38,B8,B4,B19"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,9,OPTIMAL,2060.977390695276,168.38219594955444,17852.597799908828,"B90,B38,B26,B116,B8"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,10,OPTIMAL,2032.0943409678775,163.80779814720154,18762.20204888889,"B90,B26,B8,B4,B81"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,11,OPTIMAL,2183.6928557785914,220.69851398468018,19749.093016727005,"B26,B8,B4,B65,B35"
/home/moritz/dev/uni/amo-team-project/data/Scenario_2023C.xlsx,12,OPTIMAL,2502.6886483137405,654.7994730472565,18636.72522218987,"B105,B115,B3,B38,B8"
